CONSECUTIVO,ID_ENCUESTA,CE_ACCESSIBILITY,CE_CSAT,CE_VALUEFORMONEY,EM_IMMEDIATEATTENTION,EM_NURSING,EM_DOCTOR,EM_OVERALL,AD_TIME,AD_TARRIFFPACKAGESEXPLAINATION,AD_STAFFATTITUDE,INR_ROOMCLEANLINESS,INR_ROOMPEACE,INR_ROOMEQUIPMENT,INR_ROOMAMBIENCE,FNB_FOODQUALITY,FNB_FOODDELIVERYTIME,FNB_DIETICIAN,FNB_STAFFATTITUDE,AE_ATTENDEECARE,AE_PATIENTSTATUSINFO,AE_ATTENDEEFOOD,DOC_TREATMENTEXPLAINATION,DOC_ATTITUDE,DOC_VISITS,DOC_TREATMENTEFFECTIVENESS,NS_CALLBELLRESPONSE,NS_NURSESATTITUDE,NS_NURSEPROACTIVENESS,NS_NURSEPATIENCE,OVS_OVERALLSTAFFATTITUDE,OVS_OVERALLSTAFFPROMPTNESS,OVS_SECURITYATTITUDE,DP_DISCHARGETIME,DP_DISCHARGEQUERIES,DP_DISCHARGEPROCESS,DIASINTERNADO,SCORENPS,NPS
2190,5671,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,3,4,4,3,3,4,4,4,4,4,4,3,4,4,4,4,4,4,4,1,10,Promotor
2191,93049,4,3,4,4,4,4,4,3,3,4,3,3,3,3,3,2,3,3,3,4,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,1,9,Promotor
2192,11516,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,2,9,Promotor
2193,23789,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
2194,27096,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
2195,27091,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,9,Promotor
2196,5977,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,3,10,Promotor
2197,5976,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,10,Promotor
2198,52439,3,3,4,4,4,4,4,4,4,4,3,3,4,4,3,3,3,3,3,4,3,4,4,3,4,4,4,4,4,4,4,3,4,4,4,2,10,Promotor
2199,56773,3,3,3,4,4,4,4,4,3,3,3,1,2,3,3,4,1,3,2,2,3,2,2,1,3,3,4,4,4,3,2,4,3,3,3,3,6,Detractor
2200,25780,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,10,Promotor
2201,25036,4,3,3,4,3,4,3,3,3,2,1,1,2,1,2,2,2,3,2,3,2,4,3,3,3,3,3,3,3,3,3,3,2,2,2,2,7,Passive
2202,25030,2,3,2,4,4,4,4,3,3,3,4,4,2,3,3,2,3,3,3,3,3,4,4,4,4,3,3,2,2,3,2,3,2,2,2,4,8,Passive
2203,85221,3,3,3,4,4,4,4,3,3,3,4,2,3,3,2,4,3,4,3,3,3,4,4,4,4,4,4,4,3,4,3,4,3,3,3,4,8,Passive
2204,82257,3,3,3,4,4,4,4,3,2,3,3,3,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,6,Detractor
2205,27327,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,10,Promotor
2206,45498,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,5,10,Promotor
2207,14977,4,4,4,4,4,4,4,4,4,3,4,3,3,3,2,3,2,3,3,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,14,10,Promotor
2208,45146,2,2,2,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,3,3,3,3,3,3,3,3,2,3,Detractor
2209,45497,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,1,3,3,3,3,4,3,3,3,3,3,2,3,3,3,3,4,3,3,4,2,8,Passive
2210,45496,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,Promotor
2211,36093,4,4,4,4,4,3,4,3,3,3,4,4,2,3,3,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,3,4,4,2,2,Detractor
2212,74358,3,3,3,4,4,4,4,4,3,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,4,4,4,4,4,4,4,3,3,3,3,5,Detractor
2213,74353,3,3,3,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,10,Promotor
2214,80075,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,26,10,Promotor
2215,44905,4,3,3,2,3,3,3,2,2,1,3,3,2,3,1,3,2,3,2,3,2,3,3,2,3,4,4,2,3,3,3,1,1,1,2,4,8,Passive
2216,6050,2,3,2,4,4,4,4,3,3,3,3,3,3,2,2,2,2,3,3,3,2,4,4,4,4,4,4,3,4,4,3,3,3,3,3,2,8,Passive
2217,6052,4,3,3,3,4,3,3,3,2,3,3,2,3,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,6,8,Passive
2218,9593,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,4,3,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,6,Detractor
2219,33115,4,4,4,4,4,4,4,3,3,4,3,4,4,4,2,2,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,3,3,3,3,10,Promotor
2220,62961,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,3,3,4,3,3,4,3,4,4,4,4,4,4,4,4,3,3,7,Passive
2221,62967,3,3,3,3,3,3,3,3,2,3,3,2,3,3,1,3,1,3,3,3,2,3,3,3,3,3,3,3,3,4,3,4,4,3,4,11,8,Passive
2222,53471,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
2223,21559,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,5,10,Promotor
2224,37271,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,9,Promotor
2225,24077,3,3,3,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,9,Promotor
2226,24074,4,4,4,4,4,4,4,4,3,3,4,4,4,4,3,3,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,10,8,Passive
2227,20975,2,3,2,4,4,4,4,4,4,4,3,2,2,3,3,3,3,3,2,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,7,10,Promotor
2228,45722,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,10,Promotor
2229,84311,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,9,Promotor
2230,84317,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
2231,26784,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,8,Passive
2232,40713,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,3,4,3,4,3,5,6,Detractor
2233,54292,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,9,Promotor
2234,24312,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,9,Promotor
2235,5378,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
2236,68236,2,2,1,1,3,2,1,3,3,3,2,2,3,2,3,3,3,3,3,1,2,1,1,1,2,3,3,2,2,3,1,2,2,2,2,4,1,Detractor
2237,5371,4,4,4,4,4,4,4,2,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,10,Promotor
2238,13004,4,4,4,4,3,3,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,9,Promotor
2239,30137,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,8,Passive
2240,54120,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,3,2,2,3,3,3,2,2,2,1,8,Passive
2241,54125,4,3,3,4,4,4,4,2,3,3,2,3,3,2,1,2,2,4,2,3,2,4,4,4,4,3,4,2,3,3,3,3,1,3,2,16,8,Passive
2242,54124,3,3,3,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,0,8,Passive
2243,91763,3,3,2,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,1,7,Passive
2244,91766,3,3,3,4,4,4,4,3,2,4,3,3,2,3,3,2,3,3,3,3,3,4,4,4,4,3,4,3,4,3,3,2,2,3,2,5,8,Passive
2245,62035,3,4,3,4,4,4,4,3,3,3,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,1,7,Passive
2246,91769,4,3,3,4,4,4,4,3,3,4,4,3,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,7,Passive
2247,67601,4,4,3,4,4,4,4,4,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,5,Detractor
2248,44150,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,10,Promotor
2249,15981,3,3,3,4,4,4,3,4,3,3,2,3,3,3,4,3,3,3,3,3,3,3,4,3,3,4,4,4,4,3,3,3,3,3,3,3,7,Passive
2250,66805,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,7,9,Promotor
2251,5769,3,4,4,3,4,3,3,2,4,4,4,4,4,4,2,2,3,3,3,4,3,4,4,4,4,2,3,3,3,3,3,4,4,4,4,5,9,Promotor
2252,5765,4,4,4,4,4,4,4,4,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
2253,5763,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,7,Passive
2254,5760,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,9,Promotor
2255,94340,4,4,3,3,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,3,2,3,3,3,3,2,3,3,3,3,3,3,2,3,3,3,7,Passive
2256,59062,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,10,Promotor
2257,27667,3,3,3,4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,9,8,Passive
2258,67463,3,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,8,Passive
2259,67464,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
2260,43062,4,4,4,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,6,9,Promotor
2261,25801,3,3,3,4,4,4,4,3,3,3,2,3,3,3,2,1,3,3,3,3,2,3,4,4,4,4,4,4,4,4,4,3,3,3,3,2,9,Promotor
2262,49020,4,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,10,Promotor
2263,76855,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
2264,15325,3,3,2,4,4,4,4,4,2,3,4,4,3,3,3,4,3,3,3,3,2,4,4,4,4,4,3,3,4,4,4,3,4,4,4,0,6,Detractor
2265,32391,3,3,3,3,3,3,2,3,3,3,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,2,2,3,2,3,2,3,1,1,1,6,6,Detractor
2266,42592,4,4,3,4,4,4,4,4,3,4,2,4,4,2,3,4,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,11,9,Promotor
2267,35721,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
2268,9306,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,4,4,4,10,5,Detractor
2269,87437,4,4,4,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
2270,48729,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,9,Promotor
2271,16524,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,9,Promotor
2272,63858,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
2273,93182,4,3,3,4,4,4,4,4,4,4,3,3,3,3,2,3,3,4,4,4,3,3,3,3,3,3,4,3,3,3,3,3,4,4,4,3,8,Passive
2274,93183,4,4,4,4,4,4,4,4,4,4,3,2,3,3,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
2275,12633,4,3,4,4,4,4,4,4,4,4,4,4,3,4,4,3,3,4,3,4,4,4,4,3,4,3,4,3,4,4,4,4,4,4,4,9,9,Promotor
2276,63588,4,4,3,4,4,4,4,1,2,3,3,4,3,3,3,3,2,3,3,3,3,4,4,4,4,4,4,3,3,4,4,3,3,3,3,4,9,Promotor
2277,87433,4,3,4,3,3,4,4,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,3,4,4,3,4,4,4,4,4,3,3,4,3,10,Promotor
2278,42522,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
2279,46925,4,4,4,4,4,4,4,3,3,4,4,4,4,4,3,3,3,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,3,2,9,Promotor
2280,10853,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
2281,10859,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
2282,92051,4,3,3,3,3,3,4,3,2,4,4,3,3,3,4,3,3,3,3,3,1,4,4,3,3,3,3,3,3,3,3,3,3,3,3,5,7,Passive
2283,92050,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,3,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,0,10,Promotor
2284,92053,4,4,4,4,4,4,4,4,2,3,3,4,4,4,4,4,4,4,3,4,3,4,4,4,4,4,4,4,3,4,4,4,3,3,3,9,9,Promotor
2285,92054,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
2286,63855,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,8,Passive
2287,68225,4,4,3,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,5,8,Passive
2288,63970,3,3,2,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,4,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,3,8,Passive
2289,22044,4,3,2,4,4,4,4,3,2,4,3,3,3,3,2,3,2,3,3,3,2,3,4,3,3,3,4,3,4,4,4,4,3,4,3,1,7,Passive
2290,12187,3,3,3,3,3,4,3,1,1,1,3,3,3,3,3,3,2,3,3,2,2,3,3,3,3,2,2,2,3,3,2,2,3,3,3,2,7,Passive
2291,22048,3,3,3,4,4,4,4,3,3,3,1,1,2,1,1,2,2,2,3,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,3,7,Passive
2292,43437,3,4,3,4,4,4,4,4,4,4,3,3,3,4,3,3,3,3,3,3,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,9,Promotor
2293,43430,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,7,7,Passive
2294,57195,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,8,Passive
2295,49657,4,3,4,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,10,Promotor
2296,49655,4,3,3,4,4,4,4,3,3,3,4,4,3,3,2,3,3,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,12,8,Passive
2297,21781,4,4,4,4,4,4,4,3,3,3,3,3,3,3,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,8,Passive
2298,68229,4,4,4,3,2,3,3,3,3,4,4,2,4,3,3,3,3,3,3,3,3,4,3,4,4,3,3,4,4,4,4,4,4,3,4,9,10,Promotor
2299,75767,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,4,3,3,3,3,3,3,3,3,3,0,9,Promotor
2300,58497,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
2301,45557,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
2302,53115,4,4,4,4,4,4,4,3,3,3,3,2,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3,10,Promotor
2303,5160,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,2,3,3,1,9,Promotor
2304,5161,4,4,3,4,4,3,4,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,3,4,4,2,10,Promotor
2305,5163,3,3,3,4,4,4,4,3,3,4,3,4,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,3,3,3,1,8,Passive
2306,5165,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
2307,14007,4,4,4,4,4,4,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,3,3,3,2,2,2,3,9,Promotor
2308,52606,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,9,Promotor
2309,52600,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
2310,52601,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,10,Promotor
2311,52602,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,9,Promotor
2312,35676,3,3,2,3,3,4,3,4,3,4,3,3,3,3,3,3,3,4,4,4,2,4,4,4,4,4,4,4,4,4,4,4,3,4,3,3,8,Passive
2313,90756,4,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,9,Promotor
2314,81571,4,3,3,4,4,4,4,3,3,3,1,2,2,3,2,4,3,4,3,3,2,4,4,3,4,4,4,4,4,4,4,4,3,4,3,2,9,Promotor
2315,9699,4,4,3,4,4,4,4,2,2,2,3,3,3,3,2,2,2,2,2,3,2,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,8,Passive
2316,77018,3,3,2,1,3,2,2,1,2,3,3,3,3,3,3,2,3,3,3,3,3,2,2,2,2,3,4,3,3,3,3,3,2,3,2,2,8,Passive
2317,9695,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,9,Promotor
2318,9693,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,9,Promotor
2319,58388,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,8,Passive
2320,58387,4,3,3,4,4,4,4,3,3,4,4,4,4,4,3,3,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,3,4,8,Passive
2321,77015,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,8,Passive
2322,20561,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,9,Promotor
2323,77017,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
2324,9461,3,3,3,4,4,4,4,3,3,3,2,2,3,2,2,2,3,3,2,3,1,4,4,3,4,4,4,3,3,4,3,3,3,3,3,3,7,Passive
2325,41652,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,11,9,Promotor
2326,70842,3,4,4,4,4,4,4,3,3,3,4,4,4,4,3,3,3,3,4,4,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,7,9,Promotor
2327,15751,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,8,10,Promotor
2328,48747,3,3,3,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,9,Promotor
2329,6845,3,4,3,4,4,4,4,4,4,4,4,4,3,3,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,8,Passive
2330,6306,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,7,10,Promotor
2331,71466,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
2332,6302,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,8,Passive
2333,15536,3,3,3,3,4,4,4,3,4,4,4,4,4,3,4,3,3,4,4,3,3,4,4,4,3,3,4,4,4,4,4,3,3,4,3,2,9,Promotor
2334,6592,3,3,3,4,4,4,4,3,3,4,3,3,3,3,1,2,2,1,3,4,3,4,4,4,4,4,4,4,4,4,4,3,3,3,3,3,10,Promotor
2335,30852,4,3,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,9,Promotor
2336,15532,4,4,3,4,4,4,4,4,3,4,3,3,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,9,Promotor
2337,30858,3,3,3,4,4,4,4,3,3,3,4,4,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,4,4,3,3,3,0,7,Passive
2338,94983,4,3,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
2339,76447,3,3,2,4,4,4,4,3,3,4,3,3,3,3,3,3,3,3,3,3,3,4,4,3,4,4,4,4,4,4,3,4,3,3,3,2,7,Passive
2340,95056,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,9,Promotor
2341,95050,4,4,4,3,3,3,4,4,4,4,4,4,3,3,3,3,4,4,3,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,0,10,Promotor
2342,7633,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,10,Promotor
2343,7634,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
2344,37132,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,10,Promotor
2345,89672,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,3,2,10,Promotor
2346,34118,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,10,Promotor
2347,59677,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,2,10,Promotor
